"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000117697","Nsl1",-0.272800372383189,0.525774372449291,1
"ENSG00000214097","Smco1",-0.272740943866581,0.532309810886779,1
"ENSG00000163902.5","Rpn1",-0.272455686354879,0.525774372449291,1
"ENSG00000111704","Nanog",-0.272305303798336,0.482789816138862,1
"ENSG00000165959.5","Clmn",-0.271955864337072,0.396571812686932,1
"ENSG00000104313.1","Eya1",-0.270130254846584,0.415986556494832,1
"unknown.8859","Txn1",-0.270100252804165,0.463818798256563,1
"ENSG00000118260.1","Creb1",-0.26998418390811,0.575850116534898,1
"unknown.5547","A630035D09Rik",-0.268410199919698,0.42219249420358,1
"unknown.1687","Vmn2r88",-0.268187489594419,0.496618352682817,1
"ENSG00000147883","Cdkn2b",-0.268171055397873,0.323250006784713,1
"unknown.1731","Spi16",-0.267856967254512,0.494383583524165,1
"ENSG00000159314.2","Arhgap27",-0.267615540678301,0.575850116534898,1
"unknown.9269","C87414",-0.267564149899325,0.602924045422597,1
"ENSG00000149554.2","Chek1",-0.267273092399352,0.511843274216545,1
"unknown.4421","Adam6b",-0.266892863006554,0.538583832280266,1
"ENSG00000171320.1","Esco2",-0.266799904392536,0.518958992444161,1
"unknown.6603","9230109A22Rik",-0.26678806034155,0.511843274216545,1
"ENSG00000172264","Macrod2",-0.265751630738435,0.463818798256563,1
"unknown.5361","4930529M08Rik",-0.265670725811648,0.518958992444161,1
"ENSG00000149534","Ms4a2",-0.264272198685066,0.511843274216545,1
"ENSG00000163827","Lrrc2",-0.26377457295824,0.271844674447633,1
"ENSG00000015475.1","Bid",-0.263719269963344,0.518958992444161,1
"ENSG00000169245","Cxcl10",-0.263133136726066,0.395195440115231,1
"unknown.2145","5830409B07Rik",-0.262947297525149,0.550413612053198,1
"ENSG00000152219","Arl14ep",-0.26287887312506,0.476689026853438,1
"unknown.4592","Trim43a",-0.262417216589783,0.532309810886779,1
"unknown.7246","AA517650",-0.261298998668757,0.532309810886779,1
"ENSG00000176887.2","Sox11",-0.260820906651256,0.525774372449291,1
"ENSG00000185627.2","Psmd13",-0.260370939574978,0.583132942516488,1
"unknown.4565","1810010D01Rik",-0.259891312649599,0.538583832280266,1
"ENSG00000150093.4","Itgb1",-0.258948222159883,0.671811644287591,1
"unknown.2988","Psg21",-0.258426717024026,0.476689026853438,1
"ENSG00000103647","Coro2b",-0.25835802945546,0.439706906410126,1
"ENSG00000101892","Atp1b4",-0.257141186657879,0.518958992444161,1
"unknown.6594","C79240",-0.256682642286161,0.511843274216545,1
"ENSG00000107105.3","Elavl2",-0.256205725134879,0.511843274216545,1
"ENSG00000119888.1","Epcam",-0.25602274523689,0.59005413905892,1
