"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000241635","Ugt1a1",-0.274224334530598,0.43404370365553,1
"ENSG00000185479","Krt6b",-0.271694180910762,0.59005413905892,1
"unknown.207","Cyp2c29",-0.271471265273425,0.470369738972666,1
"ENSG00000187474","Fpr3",-0.270955779593961,0.538583832280266,1
"ENSG00000153395","Lpcat1",-0.269994846368948,0.583132942516488,1
"unknown.1687","Vmn2r88",-0.269592011317682,0.511843274216545,1
"ENSG00000121281.1","Adcy7",-0.269180166159411,0.43404370365553,1
"ENSG00000171401.2","Krt13",-0.268747813562396,0.406926085610545,1
"ENSG00000179361.1","Arid3b",-0.267493519527237,0.583132942516488,1
"ENSG00000203879","Gdi1",-0.26698390101279,0.463818798256563,1
"ENSG00000260428.1","Scx",-0.266978207796205,0.428208454695303,1
"unknown.4777","Gm10033",-0.266464838968271,0.538583832280266,1
"ENSG00000118260.1","Creb1",-0.266149109670504,0.568173161752631,1
"ENSG00000138135","Ch25h",-0.265770213580846,0.46079406168304,1
"ENSG00000204262.1","Col5a2",-0.265588349410492,0.488684255662722,1
"unknown.315","H2-Q2",-0.265383495378342,0.575850116534898,1
"ENSG00000178694","Nsun3",-0.265198124248111,0.39119258773046,1
"ENSG00000111665.1","Cdca3",-0.264488758207491,0.511843274216545,1
"ENSG00000204116","Chic1",-0.262661697711709,0.403471845791405,1
"ENSG00000171992.1","Synpo",-0.262047887586228,0.421525152892324,1
"ENSG00000176087.3","Slc35a4",-0.262042050283706,0.596642586281995,1
"unknown.3983","4921504P13Rik",-0.261203163721669,0.525774372449291,1
"ENSG00000171681","Atf7ip",-0.261005023850398,0.532309810886779,1
"ENSG00000133112.1","Tpt1",-0.260947698056922,0.583132942516488,1
"ENSG00000163746","Plscr2",-0.260486713061669,0.450549109852174,1
"ENSG00000119888.1","Epcam",-0.26027267362047,0.59005413905892,1
"unknown.5765","A030014E15Rik",-0.260163930489346,0.596642586281995,1
"ENSG00000131269.1","Abcb7",-0.260047911015191,0.439706906410126,1
"ENSG00000125730","C3",-0.259522913299323,0.363365544335825,1
"ENSG00000267534.1","S1pr2",-0.259275868970357,0.499898211375668,1
"ENSG00000003436","Tfpi",-0.258072632952913,0.538583832280266,1
"ENSG00000092758","Col9a3",-0.257962648960082,0.525774372449291,1
"ENSG00000100368.2","Csf2rb",-0.257067528129077,0.544613302242318,1
"ENSG00000182968.1","Sox1",-0.256574501508429,0.561381886303945,1
"ENSG00000166557.1","Tmed3",-0.255965860775178,0.55599883905353,1
"unknown.8951","D630038D15Rik",-0.255924034810316,0.33838274649382,1
"ENSG00000120708.3","Tgfbi",-0.255152949457792,0.482789816138862,1
"ENSG00000135823.5","Stx6",-0.255096150894206,0.411911822180664,1
"unknown.9243","Tmco5",-0.253799686039493,0.55599883905353,1
"unknown.5541","LOC102633629",-0.253701228689212,0.482789816138862,1
"unknown.28","Kap",-0.253578375199823,0.488684255662722,1
"ENSG00000185885","Ifitm1",-0.253338479024274,0.386574627086952,1
"ENSG00000134186.3","Prpf38b",-0.253174555365061,0.439706906410126,1
"unknown.5906","B230369F24Rik",-0.252827317696087,0.363365544335825,1
"unknown.1250","Cecr5",-0.252289757655182,0.488684255662722,1
"ENSG00000147168","Il2rg",-0.25227147456002,0.608921577469841,1
"ENSG00000173402","Dag1",-0.252110856200599,0.374959436447939,1
"ENSG00000115310.3","Rtn4",-0.251992502766795,0.499898211375668,1
"unknown.8012","C030014A21Rik",-0.251516132944457,0.450549109852174,1
"ENSG00000145287","Plac8",-0.251469065478376,0.614655895398678,1
"unknown.7161","2310030G06Rik",-0.250838954167246,0.416776620155521,1
"unknown.1869","2010309G21Rik",-0.250385393687794,0.494383583524165,1
"ENSG00000197217.2","Entpd4",-0.250231746740416,0.426161854608248,1
"ENSG00000197712.1","Fam114a1",-0.250095476994674,0.488684255662722,1
"ENSG00000105954","Npvf",-0.249022855091353,0.44367145651341,1
"ENSG00000115419.3","Gls",-0.248509463082537,0.505237799608768,1
"ENSG00000107438.1","Pdlim1",-0.248421635573538,0.482789816138862,1
"unknown.8790","C1ra",-0.248381057321348,0.499898211375668,1
"unknown.3553","D730048M19Rik",-0.248345449605519,0.455742841024798,1
"ENSG00000099860.2","Gadd45b",-0.248163377836381,0.331996160027906,1
"ENSG00000170876.1","Tmem43",-0.247423280107987,0.59005413905892,1
"ENSG00000094963.4","Fmo2",-0.246983591906522,0.608921577469841,1
"ENSG00000170759.5","Kif5b",-0.24653009081828,0.407487711849157,1
"ENSG00000117859.2","Osbpl9",-0.246024201788503,0.447808115722124,1
"ENSG00000260314","Mrc1",-0.245133844453112,0.416776620155521,1
"ENSG00000131724.2","Il13ra1",-0.244968951556824,0.55599883905353,1
"ENSG00000152332.2","Uhmk1",-0.24464837605467,0.475153719007812,1
"ENSG00000143382","Adamtsl4",-0.244376263811366,0.602924045422597,1
"ENSG00000173402.3","Dag1",-0.244263508791881,0.352586477959376,1
"ENSG00000132692.1","Bcan",-0.244130296305053,0.515427138336915,1
"unknown.779","Ifi202b",-0.242551738756028,0.439706906410126,1
