"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000096093","Efhc1",-0.221491677750949,0.484120134386325,1
"ENSG00000188313.2","Plscr1",-0.221398662034664,0.529603570942432,1
"ENSG00000115112","Tfcp2l1",-0.22139576483411,0.538395546294978,1
"ENSG00000099953","Mmp11",-0.221209752384413,0.488436210736417,1
"unknown.7909","3110005L21Rik",-0.220791923800112,0.504686652674312,1
"unknown.5864","C130075A20Rik",-0.220703437996374,0.436992966073314,1
"ENSG00000187959.1","Cpsf4l",-0.219586683245483,0.492646837826191,1
"ENSG00000130595","Tnnt3",-0.219584767129031,0.550413612053198,1
"unknown.2731","6330407A03Rik",-0.219475220580768,0.435116392756095,1
"ENSG00000108599.3","Akap10",-0.21923645901218,0.566574604800745,1
"ENSG00000182261","Nlrp10",-0.219112363487343,0.698884105967114,1
"ENSG00000135905.1","Dock10",-0.218977839811553,0.58111567594072,1
"ENSG00000111846.6","Gcnt2",-0.218677894777964,0.585648035708257,1
"ENSG00000160654","Cd3g",-0.21847656800443,0.639973894743478,1
"ENSG00000137965","Ifi44",-0.218099506805427,0.40637072797372,1
"unknown.1646","LOC624295",-0.217877136462436,0.515427138336915,1
"ENSG00000186575.1","Nf2",-0.217849317392129,0.625407742769173,1
"ENSG00000166833.4","Nav2",-0.217659215755979,0.550413612053198,1
"unknown.1323","LOC665506",-0.217396330140462,0.525016240060059,1
"ENSG00000103449.1","Sall1",-0.217370758816026,0.499898211375668,1
"unknown.5091","9630023C09Rik",-0.217262788651493,0.566574604800745,1
"ENSG00000183049.1","Camk1d",-0.217250502110318,0.484120134386325,1
"ENSG00000168610.2","Stat3",-0.21689284621811,0.40958320667724,1
"ENSG00000198301.1","Sdad1",-0.216795308632946,0.550710498389522,1
"ENSG00000249859.2","Pvt1",-0.216743977604274,0.620145661961653,1
"ENSG00000059758.1","Cdk17",-0.2166342826097,0.496756189221017,1
"ENSG00000134242","Ptpn22",-0.215707587851338,0.455816068794307,1
"ENSG00000035403.1","Vcl",-0.21569707199988,0.625407742769173,1
"LRG_619","Socs3",-0.215674311156553,0.520293023341014,1
"ENSG00000129128","Spcs3",-0.215487356342386,0.340510449841169,1
"ENSG00000157368","Il34",-0.214990567654445,0.590036871097897,1
"ENSG00000145623.2","Osmr",-0.214983502062398,0.492646837826191,1
"LRG_238.4","Dnm2",-0.21492107654544,0.639973894743478,1
"ENSG00000165810","Btnl9",-0.214835479866083,0.594289573797025,1
