"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000102290","Pcdh11x",0.374545098671059,0.158655824053221,1
"ENSG00000154917","Rab6b",0.3745248315283,0.0979320424500065,1
"ENSG00000163285","Gabrg1",0.37387002562171,0.246108121141356,1
"unknown.9243","Tmco5",0.372488848844958,0.240794752142865,1
"ENSG00000123572.2","Nrk",0.372173670331072,0.202174950067591,1
"ENSG00000104381.3","Gdap1",0.370314998432294,0.158655824053221,1
"ENSG00000101292.1","Prokr2",0.369038828950141,0.321085374233112,1
"ENSG00000054803","Cbln4",0.368492330833056,0.161883683375196,1
"ENSG00000081138","Cdh7",0.368148457685529,0.213154673847505,1
"unknown.2507","5930409G06Rik",0.365759323563055,0.187600683823987,1
"ENSG00000162267","Itih3",0.365622729295461,0.23230231835693,1
"ENSG00000145335","Snca",0.365234916708523,0.206500097871294,1
"ENSG00000144285.2","Scn1a",0.365232161102121,0.0979320424500065,1
"ENSG00000234224","Tmem229a",0.363084967236062,0.272270511382184,1
"ENSG00000151025.1","Gpr158",0.362609109034547,0.202926437997831,1
"ENSG00000179542.1","Slitrk4",0.361985451664913,0.314308103412191,1
"ENSG00000063015.2","Sez6",0.361441535358412,0.342472347801466,1
"ENSG00000212900","Krtap3-2",0.361410689179358,0.381733995229572,1
"ENSG00000186377","Cyp4x1",0.361298174072292,0.301873936401663,1
"ENSG00000214102.1","Wee2",0.360925756170353,0.278000895899485,1
"ENSG00000139220.1","Ppfia2",0.359792446064305,0.241433660209272,1
"ENSG00000139116.1","Kif21a",0.358594116271491,0.16490947140987,1
"ENSG00000176204.1","Lrrtm4",0.358259261106636,0.195351113141308,1
"ENSG00000183166.2","Caln1",0.358158692252975,0.314308103412191,1
"ENSG00000148408.3","Cacna1b",0.357044246145544,0.23690377630654,1
"ENSG00000187581","Cox8c",0.356553126743477,0.289097769004022,1
"ENSG00000078328.1","Rbfox1",0.356210952238993,0.241433660209272,1
"unknown.6066","A230046K03Rik",0.355461738813749,0.381733995229572,1
"ENSG00000074211","Ppp2r2c",0.354648559731668,0.26147123681093,1
"ENSG00000159314.2","Arhgap27",0.354460471703263,0.381733995229572,1
"ENSG00000145864.1","Gabrb2",0.354232337941643,0.17773378978982,1
"ENSG00000171798","Kndc1",0.352919125718275,0.26147123681093,1
"ENSG00000058335.2","Rasgrf1",0.352680037574366,0.254607196099122,1
"unknown.4388","Scn2a1",0.352186195218162,0.223232436278587,1
"ENSG00000101189.1","Mrgbp",0.351340623382548,0.381733995229572,1
"unknown.7385","Kif4",0.350767498596854,0.314308103412191,1
"unknown.1752","Defa15",0.349670403860946,0.254607196099122,1
"ENSG00000064787","Bcas1",0.349558131279248,0.145367967738623,1
"ENSG00000103647","Coro2b",0.348938677221633,0.276015818665486,1
"ENSG00000078328.3","Rbfox1",0.348478110312684,0.210329494982973,1
"ENSG00000203879","Gdi1",0.347604864295569,0.251323818324272,1
"ENSG00000171320.1","Esco2",0.347090653293339,0.301873936401663,1
"ENSG00000154118","Jph3",0.346849047903236,0.289097769004022,1
"ENSG00000183715","Opcml",0.346112545962954,0.202926437997831,1
"ENSG00000152214.2","Rit2",0.346040669124318,0.15344604309526,1
"ENSG00000206075.2","Serpinb5",0.345462576623612,0.396126105726276,1
"ENSG00000198108","Chsy3",0.345200898775019,0.254607196099122,1
"ENSG00000007923.2","Dnajc11",0.34471932092812,0.396126105726276,1
"ENSG00000205116","Tmem88b",0.344347567418916,0.198183738597318,1
"ENSG00000176087.3","Slc35a4",0.344035099401859,0.342472347801466,1
"ENSG00000196542.1","Sptssb",0.343956295545139,0.409580724226259,1
"unknown.2747","C030026M15Rik",0.343900689020488,0.342472347801466,1
"ENSG00000067842.1","Atp2b3",0.343666686109377,0.195351113141308,1
"unknown.4543","Gm10193",0.342604254030592,0.349183223394928,1
"ENSG00000008735.1","Mapk8ip2",0.341898386147395,0.26147123681093,1
"ENSG00000064115.2","Tm7sf3",0.341798413272335,0.35570065962929,1
"ENSG00000104381.1","Gdap1",0.341014276705179,0.29973346497872,1
"ENSG00000012048","Brca1",0.340281848051917,0.304886998047196,1
"ENSG00000011132.1","Apba3",0.340205034838762,0.271254908740091,1
"ENSG00000162630","B3galt2",0.339674028096163,0.34283482883185,1
"ENSG00000116729.3","Wls",0.339663584825609,0.381733995229572,1
"ENSG00000147676","Mal2",0.339469719080983,0.35570065962929,1
"ENSG00000148408.1","Cacna1b",0.33897872075882,0.271254908740091,1
"ENSG00000128578","Strip2",0.338956757334138,0.217563585788201,1
"ENSG00000178233","Tmem151b",0.338503811657462,0.266407437195177,1
"ENSG00000113327.1","Gabrg2",0.338267839742021,0.183748738363677,1
"ENSG00000172020","Gap43",0.337974640237559,0.202926437997831,1
"unknown.7368","Orm3",0.33767391229772,0.33183599101798,1
"ENSG00000121905.1","Hpca",0.337407327890164,0.194859009736323,1
"ENSG00000151834.4","Gabra2",0.336388602137054,0.16490947140987,1
"unknown.4092","AI593442",0.336371472966645,0.183748738363677,1
"ENSG00000101292","Prokr2",0.336040556404031,0.362033253104165,1
"ENSG00000184305.1","Ccser1",0.334666451801424,0.258864115967442,1
"ENSG00000065268.1","Wdr18",0.33382221604856,0.389053693756174,1
"ENSG00000148798","Ina",0.333783762812823,0.176046872178924,1
"ENSG00000198133","Tmem229b",0.332073401563318,0.434993873518577,1
"ENSG00000183715.1","Opcml",0.331973885953962,0.210329494982973,1
"ENSG00000187123.2","Lypd6",0.331817373940152,0.294471512973454,1
"ENSG00000177875","Ccdc184",0.330783264478906,0.177632237963233,1
"ENSG00000101958","Glra2",0.330310143767663,0.177632237963233,1
"ENSG00000128482.1","Rnf112",0.330181819803991,0.335558931236294,1
"unknown.4575","Defa21",0.330024117036373,0.342472347801466,1
"ENSG00000104327","Calb1",0.33002147528285,0.173293252441866,1
"ENSG00000137941.1","Ttll7",0.329915288844199,0.217563585788201,1
"unknown.4777","Gm10033",0.329873488839012,0.362033253104165,1
"ENSG00000124226.2","Rnf114",0.329520545524276,0.368189123523743,1
"unknown.1612","Scn2a1",0.329238573490619,0.349183223394928,1
"ENSG00000073150","Panx2",0.329146332827399,0.1787799986407,1
"ENSG00000075043.6","Kcnq2",0.328678352165977,0.33740070998312,1
"ENSG00000010282","Hhatl",0.328218785613126,0.304886998047196,1
"ENSG00000109158.1","Gabra4",0.327986549118676,0.194859009736323,1
"ENSG00000196660","Slc30a10",0.32726310653994,0.374175941153885,1
"unknown.6913","Slfn1",0.327004880086301,0.427043895551524,1
"ENSG00000164161.2","Hhip",0.326561239416965,0.409580724226259,1
"ENSG00000147036","Lancl3",0.326452912661731,0.276015818665486,1
"ENSG00000078328","Rbfox1",0.325546714864184,0.183748738363677,1
"ENSG00000086666.2","Zfand6",0.325300730303889,0.402964372161616,1
"ENSG00000147432","Chrnb3",0.325256100722963,0.33740070998312,1
"ENSG00000174473","Galntl6",0.325117443706679,0.374175941153885,1
"ENSG00000138650.3","Pcdh10",0.325042950070651,0.194859009736323,1
"ENSG00000113494.3","Prlr",0.324572293285343,0.362033253104165,1
"ENSG00000155265.1","Golga7b",0.324078146926258,0.213967440226509,1
"ENSG00000145632.1","Plk2",0.323810927486367,0.457021938541512,1
"ENSG00000178694","Nsun3",0.32217565884925,0.33740070998312,1
"ENSG00000261678.1","Scrt1",0.321919511410817,0.389053693756174,1
"ENSG00000148798.2","Ina",0.321204066463874,0.304886998047196,1
"ENSG00000126861","Omg",0.320978831671218,0.258864115967442,1
"ENSG00000185046.5","Anks1b",0.320797652407778,0.211155223699916,1
"ENSG00000171587.2","Dscam",0.320204055696541,0.22463235258122,1
"ENSG00000205111.1","Cdkl4",0.319857007344233,0.442627102119394,1
"ENSG00000125851","Pcsk2",0.319514687217226,0.358399447940792,1
"ENSG00000187123","Lypd6",0.317099845321331,0.263056115819506,1
"ENSG00000075429.1","Cacng5",0.316702706637648,0.201475478602388,1
"ENSG00000156284","Cldn8",0.316536641926717,0.463818798256563,1
"ENSG00000184524.3","Cend1",0.315969885593891,0.348143035586114,1
"ENSG00000122547.1","Eepd1",0.315894178095509,0.402964372161616,1
"ENSG00000171246","Nptx1",0.315867186304847,0.428208454695303,1
"ENSG00000196104","Spock3",0.315605357373318,0.298594981116832,1
"ENSG00000165061","Zmat4",0.315568081017933,0.228105945806125,1
"ENSG00000118733.2","Olfm3",0.315065069675221,0.168486576644648,1
"ENSG00000187323.1","Dcc",0.31506022326998,0.214317546483861,1
"ENSG00000197457.1","Stmn3",0.313965515137714,0.165982119451819,1
"ENSG00000110108.4","Tmem109",0.313665118679462,0.442627102119394,1
"ENSG00000120645","Iqsec3",0.313169629419645,0.217448222625169,1
"ENSG00000121742","Gjb6",0.313016818551864,0.33740070998312,1
"ENSG00000182132.2","Kcnip1",0.31245912169961,0.289800263909129,1
"ENSG00000101746.2","Nol4",0.31217148805604,0.271250580026445,1
"ENSG00000139973","Syt16",0.311834630131959,0.396126105726276,1
"ENSG00000184613.1","Nell2",0.311777824503192,0.314881775702584,1
"ENSG00000132692.1","Bcan",0.310176115378928,0.309935380441077,1
"ENSG00000198363.4","Asph",0.309995112436235,0.234934060323093,1
"ENSG00000008197","Tfap2d",0.309421470450937,0.34283482883185,1
"unknown.1216","Car10",0.309283201955851,0.314881775702584,1
"ENSG00000104381","Gdap1",0.309259387913558,0.186856695602074,1
"ENSG00000172500.2","Fibp",0.309032826876753,0.33740070998312,1
"unknown.7351","Olfr67",0.308057693905707,0.415986556494832,1
"ENSG00000129152.1","Myod1",0.308049278097298,0.463818798256563,1
"ENSG00000162951.2","Lrrtm1",0.308044697455153,0.449963661702325,1
"unknown.1598","Ifnz",0.307656546380121,0.241606840587256,1
"unknown.6069","Car7",0.307600212721541,0.35570065962929,1
"ENSG00000075043.9","Kcnq2",0.307156991896652,0.304886998047196,1
"ENSG00000135373.2","Ehf",0.306947857881295,0.409580724226259,1
"unknown.9","Tpbpa",0.306893399604323,0.449963661702325,1
"ENSG00000196935.1","Srgap1",0.306736038018755,0.31972924344034,1
"ENSG00000185737","Nrg3",0.306428006351111,0.309935380441077,1
"ENSG00000064763","Far2",0.306418180780301,0.31972924344034,1
"ENSG00000152495.2","Camk4",0.30639687072726,0.358399447940792,1
"unknown.6319","C87487",0.305940638159097,0.415986556494832,1
"unknown.4504","BC048546",0.305445189506596,0.409580724226259,1
"ENSG00000162989.1","Kcnj3",0.305009672493357,0.33740070998312,1
"ENSG00000105507.1","Cabp5",0.304986930570779,0.34283482883185,1
"ENSG00000166342.2","Neto1",0.304968525884018,0.353329813180129,1
"ENSG00000283632.1","Exoc3l2",0.304696714244992,0.439706906410126,1
"ENSG00000134873","Cldn10",0.304662589605708,0.257763557406491,1
"ENSG00000186895.1","Fgf3",0.304636217156307,0.385671010023114,1
"ENSG00000188730.1","Vwc2",0.304436302981428,0.271250580026445,1
"ENSG00000125851.2","Pcsk2",0.303894699592445,0.482789816138862,1
"ENSG00000148053.7","Ntrk2",0.303796446799706,0.279200879978003,1
"ENSG00000104044","Oca2",0.302909215052637,0.267184505420121,1
"ENSG00000186487.1","Myt1l",0.302826761610787,0.267184505420121,1
"ENSG00000250366.1","Tunar",0.302702014206675,0.201477012786771,1
"unknown.5139","Sept3",0.301464605141796,0.214317546483861,1
"unknown.4394","B830032F12",0.301261630627609,0.214317546483861,1
"ENSG00000179361.1","Arid3b",0.300418558680837,0.463818798256563,1
"ENSG00000198336","Myl4",0.300065821926864,0.311233238726458,1
"ENSG00000125166.3","Got2",0.299757702808311,0.457021938541512,1
"ENSG00000091844.1","Rgs17",0.299650199334691,0.338187483502068,1
"ENSG00000150556","Lypd6b",0.299333324067488,0.368189123523743,1
"ENSG00000119042.1","Satb2",0.299224794838857,0.298594981116832,1
"ENSG00000182568.2","Satb1",0.298889785676518,0.353329813180129,1
"ENSG00000119946.2","Cnnm1",0.298854189174055,0.220547558058137,1
"unknown.2228","2700046A07Rik",0.298436872559536,0.402964372161616,1
"ENSG00000198739","Lrrtm3",0.298265016806445,0.358399447940792,1
"ENSG00000136099.1","Pcdh8",0.298238578394931,0.180764703434261,1
"ENSG00000108001","Ebf3",0.298211973195231,0.342582690125346,1
"ENSG00000171365.2","Clcn5",0.298096361969712,0.470369738972666,1
"unknown.191","Sept3",0.297994842189188,0.23558537122097,1
"ENSG00000123572.1","Nrk",0.297170249309525,0.368189123523743,1
"ENSG00000146809","Asb15",0.297160357912467,0.34283482883185,1
"ENSG00000104833","Tubb4a",0.296824001972904,0.264895544833164,1
"ENSG00000106341","Ppp1r17",0.29675045496933,0.212788762621988,1
"ENSG00000130347.1","Rtn4ip1",0.296690469146488,0.374175941153885,1
"ENSG00000002746.1","Hecw1",0.296650953339282,0.231539678392939,1
"ENSG00000002834.6","Lasp1",0.29580349822917,0.415986556494832,1
"ENSG00000008056","Syn1",0.295454804535752,0.323250006784713,1
"ENSG00000144057","St6gal2",0.29485999438817,0.329139123918855,1
"ENSG00000164220.1","F2rl2",0.294385533356066,0.504404701847167,1
"unknown.4948","2810410L24Rik",0.294216056969686,0.406926085610545,1
"ENSG00000162374.1","Elavl4",0.293966496424211,0.385671010023114,1
"ENSG00000180332.1","Kctd4",0.293742203094696,0.33740070998312,1
"ENSG00000184351.1","Krtap19-1",0.293562254288488,0.463818798256563,1
"ENSG00000170049.1","Kcnab3",0.293541587680538,0.368203501991179,1
"ENSG00000125741.4","Opa3",0.293094093695773,0.348143035586114,1
"ENSG00000158710","Tagln2",0.293076664018311,0.338187483502068,1
"unknown.4289","E130218I03Rik",0.292862734754777,0.279200879978003,1
"unknown.2836","4930435M08Rik",0.29282089133888,0.525774372449291,1
"ENSG00000092758","Col9a3",0.292276415670058,0.368189123523743,1
"unknown.1469","Klra7",0.292105662473437,0.463818798256563,1
"ENSG00000176381","Prr18",0.292032244543608,0.401814482317435,1
"ENSG00000166448","Tmem130",0.291990652539656,0.229660702294704,1
"ENSG00000145451.1","Glra3",0.291942724887243,0.286917013717729,1
"ENSG00000101850","Gpr143",0.291818340345033,0.279200879978003,1
"ENSG00000144834","Tagln3",0.291454502882677,0.254503112384254,1
"ENSG00000234224.2","Tmem229a",0.290747249850428,0.42219249420358,1
"ENSG00000143355.3","Lhx9",0.29073133132451,0.329139123918855,1
"ENSG00000110367.3","Ddx6",0.290465928296193,0.428208454695303,1
"ENSG00000184221","Olig1",0.289908609456123,0.463818798256563,1
"ENSG00000077279.2","Dcx",0.28954145271284,0.401814482317435,1
"ENSG00000188133.2","Tmem215",0.2894927796192,0.257763557406491,1
