"","hgnc_symbol","logFC","PValue","FDR"
"unknown.9117","Klrb1f",0.202272903921173,0.630457422273063,1
"ENSG00000229807.1","Xist",0.202240060750784,0.34852375022088,1
"ENSG00000197747","S100a10",0.202155506526616,0.512256765174469,1
"ENSG00000105287","Prkd2",0.202030996100582,0.635308588954406,1
"ENSG00000004897","Cdc27",0.201857939737791,0.534061359609848,1
"ENSG00000179546.2","Htr1d",0.201850110048274,0.484120134386325,1
"ENSG00000038427.4","Vcan",0.201490645966679,0.683489866722675,1
"ENSG00000128641.5","Myo1b",0.201330439289052,0.463490270408343,1
"ENSG00000152578","Gria4",0.201313058528687,0.546715047048389,1
"unknown.6338","LOC102633199",0.201021352427369,0.538395546294978,1
"ENSG00000135409.1","Amhr2",0.200859400715968,0.635308588954406,1
"ENSG00000144285","Scn1a",0.200830878163899,0.546715047048389,1
"ENSG00000196376","Slc35f1",0.200530407337485,0.384570142449867,1
"ENSG00000179542","Slitrk4",0.200261123779658,0.635308588954406,1
"ENSG00000154277","Uchl1",0.200183927820771,0.412353865654777,1
