"","hgnc_symbol","logFC","PValue","FDR"
"unknown.6948","Il4ra",-0.327571312378882,0.380000953359502,1
"ENSG00000166317.2","Synpo2l",-0.327538913160766,0.389053693756174,1
"unknown.28","Kap",-0.327177609300226,0.362033253104165,1
"unknown.584","LOC102640089",-0.326464371258877,0.434993873518577,1
"unknown.3428","4631422I05Rik",-0.326312980421909,0.496618352682817,1
"unknown.5589","D3Ertd547e",-0.325477349231074,0.418755197371233,1
"ENSG00000172543","Ctsw",-0.324771750450593,0.314308103412191,1
"unknown.9022","2210016F16Rik",-0.322761799992091,0.362033253104165,1
"ENSG00000167513.2","Cdt1",-0.322608534204282,0.362033253104165,1
"ENSG00000128322.1","Igll1",-0.32202969482112,0.326135770448645,1
"ENSG00000165959.5","Clmn",-0.320949373249687,0.33740070998312,1
"unknown.929","Olfr690",-0.32018771907867,0.342472347801466,1
"ENSG00000186007.2","Lemd1",-0.320109230085157,0.396126105726276,1
"ENSG00000041982","Tnc",-0.319911141125122,0.141240448418554,1
"ENSG00000170961.1","Has2",-0.319195539614304,0.267184505420121,1
"ENSG00000178053","Mlf1",-0.318038072449255,0.266407437195177,1
"ENSG00000138755","Cxcl9",-0.317490738471524,0.415986556494832,1
"ENSG00000131724.3","Il13ra1",-0.317383804728897,0.31972924344034,1
"ENSG00000107438.1","Pdlim1",-0.316850229957368,0.415986556494832,1
"LRG_617.4","Sf1",-0.315330411346001,0.353329813180129,1
"ENSG00000122223.1","Cd244",-0.314182860606804,0.250284034572985,1
"ENSG00000175336","Apof",-0.313693532135838,0.402964372161616,1
"unknown.779","Ifi202b",-0.312487216930632,0.170974771323242,1
"ENSG00000036565","Slc18a1",-0.311992064296372,0.320294925275648,1
"ENSG00000101189.1","Mrgbp",-0.311643749441057,0.479888528489664,1
"ENSG00000147883","Cdkn2b",-0.311085855279918,0.239091065021896,1
"unknown.5536","Csrp2bp",-0.310578041583777,0.374175941153885,1
"ENSG00000166557.1","Tmed3",-0.309441683183587,0.368189123523743,1
"ENSG00000115163","Cenpa",-0.309425746484379,0.442627102119394,1
"unknown.795","H2afy3",-0.309174018499339,0.434993873518577,1
"unknown.458","Ifi204",-0.308698140047343,0.283087605491972,1
"unknown.7275","Lce1h",-0.308225576591588,0.457021938541512,1
"ENSG00000147614.1","Atp6v0d2",-0.308119688118967,0.271250580026445,1
"unknown.8334","5730433N10Rik",-0.308004384952459,0.35570065962929,1
"ENSG00000265190","Anxa8",-0.307412380035948,0.324480740721244,1
"unknown.5446","9330159M07Rik",-0.307367356406017,0.31972924344034,1
"ENSG00000214097","Smco1",-0.307299220683147,0.449963661702325,1
"ENSG00000170323.1","Fabp4",-0.307220006602362,0.415986556494832,1
"unknown.660","Ms4a4c",-0.306956021529485,0.333707150905971,1
"unknown.9125","AU014876",-0.30655301786892,0.415986556494832,1
"ENSG00000156738","Ms4a1",-0.306385453416794,0.368189123523743,1
"ENSG00000164122","Asb5",-0.305683516368441,0.362033253104165,1
"ENSG00000147065.1","Msn",-0.305357971397887,0.401814482317435,1
"unknown.649","Cd209e",-0.305343711666042,0.511843274216545,1
"ENSG00000171049","Fpr2",-0.305203747745626,0.298594981116832,1
"ENSG00000145850","Timd4",-0.304856282624249,0.368189123523743,1
"ENSG00000042493","Capg",-0.304365088837761,0.470369738972666,1
"ENSG00000077943","Itga8",-0.303720325957468,0.449963661702325,1
"unknown.737","Cmah",-0.303517509314784,0.463818798256563,1
"unknown.3256","4933438A12Rik",-0.30331637219187,0.43404370365553,1
"ENSG00000064115.2","Tm7sf3",-0.301946950680887,0.518958992444161,1
"unknown.9336","6430553K19Rik",-0.301541789988813,0.449963661702325,1
"ENSG00000129197.2","Rpain",-0.301295608771518,0.442627102119394,1
"ENSG00000106366","Serpine1",-0.299768483082314,0.241606840587256,1
"unknown.4421","Adam6b",-0.299427078862098,0.457021938541512,1
"ENSG00000159650","Uroc1",-0.299328905016455,0.496618352682817,1
"ENSG00000170876.1","Tmem43",-0.299142807325667,0.449963661702325,1
"ENSG00000132031.1","Matn3",-0.298982365049842,0.33740070998312,1
"unknown.7591","Gpr31b",-0.297297641591603,0.428208454695303,1
"unknown.8434","C430049A07Rik",-0.295842493124168,0.463818798256563,1
