"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000162692","Vcam1",-0.224365072459155,0.451855280216579,1
"ENSG00000074054.2","Clasp1",-0.224307756475729,0.57158790048308,1
"ENSG00000196344","Adh7",-0.22379014541091,0.602924045422597,1
"ENSG00000166317.2","Synpo2l",-0.223220302894786,0.630457422273063,1
"ENSG00000204116","Chic1",-0.223086086820776,0.459693453972699,1
"ENSG00000139163.4","Etnk1",-0.223039111061779,0.40637072797372,1
"ENSG00000169118.2","Csnk1g1",-0.222483486301285,0.602924045422597,1
"ENSG00000176095.2","Ip6k1",-0.22177468140926,0.602924045422597,1
"ENSG00000147905.1","Zcchc7",-0.221514184821881,0.384570142449867,1
"ENSG00000171681","Atf7ip",-0.221480915303243,0.620145661961653,1
"ENSG00000147255.2","Igsf1",-0.221389159368895,0.671811644287591,1
"ENSG00000002834.7","Lasp1",-0.221114016310797,0.698884105967114,1
"ENSG00000144136","Slc20a1",-0.220713983409931,0.55599883905353,1
"ENSG00000105926.1","Mpp6",-0.220599485690277,0.504686652674312,1
"ENSG00000176390","Crlf3",-0.220552163113892,0.396417666984672,1
"ENSG00000135046.1","Anxa1",-0.220265277731613,0.488436210736417,1
"ENSG00000171819","Angptl7",-0.220224168771298,0.475153719007812,1
"unknown.2969","4930480K15Rik",-0.219759677710394,0.576431828452282,1
"unknown.7594","Igk-V28",-0.219517182018761,0.583132942516488,1
"unknown.4741","C530045E16Rik",-0.219445080053318,0.362681518629458,1
"ENSG00000114166.1","Kat2b",-0.219323955501916,0.451855280216579,1
"unknown.5536","Csrp2bp",-0.218982007092427,0.57158790048308,1
"ENSG00000090905.4","Tnrc6a",-0.218712029048653,0.688880412752586,1
"ENSG00000162441.2","Lzic",-0.218702636158866,0.694004759387217,1
"ENSG00000037042","Tubg2",-0.218196102955242,0.671811644287591,1
"LRG_880","Eppk1",-0.218147424716689,0.415287420239689,1
"ENSG00000140750.1","Arhgap17",-0.217687762185351,0.525016240060059,1
"ENSG00000132561","Matn2",-0.217341476609113,0.529603570942432,1
